compatibility,item_1,item_2,item_3,item_4
1,145419836,134848630,144783248,145420959
1,160052289,165756392,166323070,165762707
0,181831204,54429717,48884621,14530713
1,138617659,204423486,118792622,204423443
1,190335273,204247948,160145398,188120430
1,167233298,165572276,177303230,163326270
1,18796407,6558150,18953732,8879798
0,98852580,95842604,17177815,151552083
0,174326387,137150786,18484490,169128736
1,68016059,67904450,63449449,47601245
0,196186375,154232548,141208117,111170142
0,166850360,200991274,166323070,196777384
0,192102911,107972563,319082,150956657
1,194003190,125587171,185522161,169861546
0,211210554,81420025,179388663,200414929
0,155043094,194578883,108790272,82738164
0,182718754,202546070,134047727,65205037
1,103408271,86449809,99328462,6361644
1,181303435,187839721,185187888,158186025
0,211288544,145115951,55231850,33082829
1,174499869,145322980,170220329,160893187
1,206467994,185304824,201721489,205738642
1,71367321,37975725,69826714,62179313
1,74888567,81527247,73711226,87919664
0,150950478,92822136,158957887,184195889
1,64597550,59628406,47109069,29907030
1,131629489,145936340,141620662,150151001
1,205471358,205037257,186107597,205470293
0,153023210,191025585,82323007,161196864
1,111638017,147821005,151041876,98938389
1,183746852,140962181,174914294,180175796
1,61780974,60566430,55089686,60797596
1,30139794,46078329,40048172,45339215
1,164527202,182571524,178816923,165789995
0,142679979,99630747,181060204,152644184
1,96226209,140734284,190751982,97906652
1,202111803,185213831,90913971,159723013
0,184240146,184710877,208248273,113146190
1,211101784,168441304,206545478,213703748
0,127523768,74027347,143711649,105794046
1,78183771,113104595,120467868,111488104
1,27183211,27215870,27401726,26587286
0,101300995,209658260,113165390,148621994
1,150855191,117971726,143441552,146410377
0,214543914,214983943,106428754,156912712
0,214667532,142877892,100545735,164632847
0,46527566,156457052,152806611,103879479
0,92138661,101087212,140105694,187859274
0,64050806,128104775,66571554,75630454
0,155570452,189544049,120258048,124862107
0,110894801,144751621,84143772,109794504
1,168865619,170632489,155789655,165834062
0,105777973,139874018,158854335,195653445
0,145072807,65987387,121993538,105772946
0,148296840,152106754,116391560,137456335
0,61357191,137992567,157067895,186983613
0,143738185,106692325,90479504,10637677
0,211878343,115720954,70572698,163257561
0,129990719,73707774,61935727,133691284
0,177785819,192729182,91250485,45746509
1,108951771,98070520,110798525,101165901
0,143210754,82171339,87433778,131007559
1,148640348,149218644,139337896,146539128
0,182580401,206340617,105348554,155006234
0,160748240,180496016,85792613,55086692
1,127728952,127143718,136627990,133945194
1,150666914,150631334,146685231,148536972
0,187888409,178966883,116762183,116884330
0,197719106,127222927,199937054,205337704
0,185617606,42028375,121357945,104854138
1,22166404,3946291,25796611,19478912
1,79155317,80602576,80498315,77230848
1,142459419,150144219,138891903,173409141
1,52993669,80152487,62499657,79566342
1,115347188,122082425,146529103,149771719
1,208770167,209742048,181871709,191561515
0,185215579,113059171,180001414,6857535
1,151511658,149642121,156315988,156757626
1,179803138,170867243,177988948,182436092
1,148084430,142283109,150479880,114616791
1,146477715,155622538,150059094,154710267
1,175919655,166373967,158918753,140776008
1,186098084,169156003,185178343,180804543
1,136819405,97881077,136942438,138000089
0,77497709,172684470,33831671,197335103
0,191841369,135219220,33598256,104078225
0,208173135,207525687,51761450,41638330
0,159536710,29498216,14422995,146326217
0,165674258,184722537,52745106,143603385
1,111167454,118520633,118361325,116897453
1,177162814,188213546,169606645,180632439
0,13176745,108756945,89424840,149262888
1,80162640,105714757,89424840,111157216
0,151330630,85055197,153328526,210552712
1,102720311,150976406,118792622,151238048
1,18686776,17563947,18009410,15314674
0,92203347,132545051,138891903,154390228
1,14431595,12649240,12224355,12778294
1,148057724,95743320,144721036,133267189
1,58465085,58464951,47847968,38027783
0,215409293,136805321,196443884,115532363
0,140516687,178410282,50171718,89623529
1,69262694,67473955,65519035,69005174
1,63180973,62823199,62765129,67940406
0,116953570,184423403,148370972,72221787
0,114090011,178046208,67988428,128079267
0,131038354,168000094,147739216,56408205
1,51721962,53881309,57201143,54050318
1,134130762,131539979,129494973,135940371
0,185664719,72988165,140558421,34509819
1,151957957,159932033,164973809,161435094
1,116096876,74850663,107545903,121765979
0,187211549,204834283,98764521,69182517
0,153036941,77726477,38320934,79178707
1,159271196,158870231,130241628,128191887
0,194423903,213364999,148500934,210563013
1,15049864,15314680,11172338,10288409
0,102720311,210075118,102677858,110819690
1,170374658,177005690,169043245,107013403
0,195668021,82964963,121447210,5154736
0,120912419,163617563,35134351,129449958
1,159475998,142643086,155891684,157431945
0,136274440,161856455,67764321,91552496
1,82004622,75543864,77516917,56189637
1,37998347,38347418,18390006,42538338
0,153896251,89406225,144715496,201030270
1,179900786,128754043,178047164,136705029
0,203171500,172382477,18953732,89076247
1,139490116,103481431,142393061,139506765
0,187417722,57918957,100031092,149674309
0,74167080,193832535,65778355,126470179
0,124489457,197180643,155585509,110099931
0,134770798,153416335,37089497,186812600
1,63021742,57060275,62481387,63232765
0,164446608,172402368,37503457,101030502
0,1120036,146242606,174067862,156993077
0,166645902,89193482,34843182,178213429
1,179871142,193275510,198212831,131083061
0,168156525,146831495,127849417,110067609
1,136409613,134277113,136471734,136875302
0,105260329,118502942,178721049,185754672
0,172387807,136655936,66329265,195220535
1,106340838,149915279,209210145,142580253
0,184074537,158785426,86929330,194642931
0,156458251,149718478,12224355,119833215
0,183751849,135585143,66910488,183808525
1,203904758,180382993,67301723,151604517
1,121648404,123906358,123738248,123751532
0,72331649,167183961,146575966,158108007
0,167252926,117215526,150479880,118126643
0,132167357,198773471,97993367,19868372
0,167785452,192139882,150562462,78294475
0,76411482,176738669,124833153,78945373
0,146666532,144344884,181149709,167688248
0,178784075,126394831,45661930,155635808
0,99733021,188327545,163848073,59086137
0,211481865,63022309,33416193,125098116
1,8441181,9361252,8741826,4776169
0,105150622,63162029,189770819,204948610
1,31288854,50963379,39369678,56860542
1,198435506,183222419,141198414,200842898
0,212765451,169192558,148981258,142607644
1,61426980,63909317,53518970,61505590
1,194846743,205424711,210781637,145342807
1,106560220,76089071,99909375,77761774
1,83676192,108309595,111365925,99747865
0,122361131,11104973,203505678,78256000
1,208353600,207089967,205083057,190493430
0,118090160,141062611,109753955,103218528
1,74016493,81211733,37513455,84421768
0,111077753,208938481,20457195,214456855
0,99110554,153958615,51400117,130464362
1,115147773,93366711,113648600,42996390
1,78429771,81141282,73667961,79100413
0,158034071,210599337,157639549,86555471
1,122571933,63595993,123224483,122547234
1,110016889,107447515,107884190,109738774
0,137881011,112999160,95943045,161181894
1,79153857,77257347,80050369,69092281
1,157099315,164629522,157007216,149772697
1,151870087,149843980,152244426,147376124
0,164421502,160082973,151252054,146803817
1,106926227,113458858,113138254,113460791
0,186565827,141343864,64615827,3924961
0,166881025,140593889,186977881,132975200
0,183466375,104066993,73063236,15414561
1,157461616,149057318,152085573,146529957
1,127303307,131865256,87923283,132626833
0,125408092,98193469,112831487,188364645
1,187489642,177298643,183495415,186912420
1,182400919,142088753,148643985,144529634
0,143273749,151781400,147045170,16141809
0,183542232,150826243,90129094,77133535
1,155170527,155682418,160362128,153983536
1,59328503,61828151,48677327,58746534
0,192930522,208451218,211749223,100336518
1,9934667,141034306,9920456,136724663
0,75379104,114431672,113602219,117996043
1,25663704,7295047,95611044,81421687
0,148161605,153083166,180279379,136897478
1,164920435,176105076,159834816,180781558
1,98952446,93321280,92672726,17981295
0,166291543,188852245,114951164,165267822
0,82918687,79995158,155025793,114535299
1,89731710,89548796,89111111,93521673
0,157105476,167163447,202554622,159401236
0,91203153,133820913,108582482,85003442
0,197344431,150144219,1728644,27329475
0,213682815,208609237,127092842,162346606
0,203756471,165032008,195219419,58425344
0,54741935,150230611,102743235,40167842
1,146077075,150094152,110578684,101382654
1,140128353,153066247,154237566,151539200
1,150909412,105583368,152778830,151173851
0,163575920,215565039,111223146,147541742
1,206313993,171710481,77982499,138551355
0,121444471,87801547,158799011,200413966
1,202590604,214820924,210501712,214820943
1,41645527,28976376,14321523,29628676
1,135458818,133851294,95048249,110819690
1,100453266,108857270,99651297,115144591
1,199027971,199270762,130774745,195949341
0,108322993,103130999,125940586,82665786
0,77225669,57332594,139510624,133066819
1,44662004,72521741,53074886,71646996
0,119619579,186976924,182375687,134196497
1,63534862,70730780,59488578,78276198
1,108479850,129875228,88016210,126844746
1,157223054,170646358,149899560,164320735
0,190847700,173121409,187186100,169166214
1,16855396,17651830,14604035,18976561
1,114636411,116959520,116275765,118873600
0,137539039,182452979,99400313,179781809
1,50216046,146663610,131473381,161436405
1,177517091,163787652,193729969,185752769
0,149871803,153515930,118873965,148191554
0,126063597,120263353,105870163,144757073
0,101181796,139001817,194223277,129189548
0,149808226,166271813,161607295,140706426
1,110840430,114285771,77023844,112093489
1,70134023,70698521,61845065,66301495
0,186702192,195857879,92751741,142384231
0,143707499,83057341,136471734,87015605
1,149199668,107611862,155662871,144145803
0,119982105,157052904,25419037,128239204
0,43616478,66003524,153511386,173857139
1,103624292,106488415,96881046,101183209
0,172860841,159972397,51151186,213972315
0,108516626,143845649,126062029,126764805
0,145471470,41664550,196089670,102561005
1,110054099,133219917,65830730,146758416
0,210501905,87029836,107876122,120680268
0,143996100,176703742,11820475,87688867
1,199174831,172992736,199191488,199174686
0,167786912,197114642,93923470,144309709
1,182438608,120400962,194537235,192169702
1,52224671,117577224,196229997,129511537
0,160677459,137830440,143904062,143680083
0,105803139,157615818,160959154,54380598
0,61570358,178060999,151869250,175416676
1,37811431,46409605,45702346,46465333
0,159547178,121599202,93046334,195298014
0,213225779,134446108,141863245,100918161
0,86006623,164323557,196295306,159168259
1,64747034,65913560,40706967,65952878
1,77932206,110929378,47190043,84643283
1,107219430,109591059,96693572,108595392
0,200035360,143935411,178759554,35116320
1,112373748,111251845,120719254,112293338
1,153961796,147361327,82332975,185068922
1,150730976,151781400,39405306,140508491
0,123894614,146538920,11652684,177661724
0,188413185,153294955,146685231,156913620
1,167702376,191636495,154409890,191530726
0,146983898,156261357,184215680,56539916
1,126999291,142442040,142631696,130711450
0,3905904,59162737,207951046,22397155
1,129236342,149303295,141208117,149303756
1,114169237,123557736,43630785,111535243
1,154770222,154291929,153656844,154291698
0,163509527,91070521,202182960,114024672
0,91740759,114285771,89286195,165247132
0,118540855,152418111,109762707,131226282
1,73988042,74255426,91161597,61940210
1,116480698,87856466,91595722,88035931
1,185629560,192417177,125788500,164278204
0,78807236,80059645,3915042,213052479
1,91703371,86914999,91703540,88867972
0,190911884,39277991,22209584,47601245
0,109322674,172365979,6315629,158023278
0,144591983,64536372,69214380,82194284
1,94445348,118625228,116988504,118782256
0,141047195,147268461,113127690,196688736
1,143050686,141781025,141208117,123139859
1,79959915,66536721,61474421,78097436
1,124308761,125917326,78681607,129424794
0,204807418,161278574,40802787,54896215
1,144906558,141465944,142989366,154420838
0,105871641,147933956,142459772,154222409
0,190230714,204635095,153205845,141505966
1,112593011,131990418,127849417,129415070
0,97816529,79629694,151372346,133283195
1,97530155,95243339,75614247,80283029
0,179517186,207097487,47109069,180614068
0,158479634,190010274,178816923,41959820
1,200806197,63451233,106377661,181818815
0,172518234,36236152,167398156,106924260
0,87001748,13655815,95048249,94476384
0,184394560,152322835,188518971,188093021
0,209627651,164030298,211296391,57659820
1,83794711,84754893,78978627,85110034
1,50244840,61903284,46901149,49787960
0,94425942,116802154,212028354,122147678
1,162455347,161856455,35578917,66944616
0,204929615,215432793,82332973,204169032
0,126061477,163590727,181695156,127142263
0,138101949,40837654,193563212,205129204
0,212848933,179932626,61247656,207339332
0,184087161,137187491,104792317,151539200
0,187954273,170455384,24626484,92064259
1,130381662,159280261,89424840,162802894
1,196845301,144344884,201700577,159403739
1,133902838,134497743,126349844,133923511
1,26434801,30851594,29275006,27214959
1,159111284,156524362,158878614,158612480
0,210262483,172878532,88506013,154709183
0,180873567,129335043,182336010,116100188
0,116759402,53355902,55089700,149667542
0,171534883,169001871,191704277,185688417
1,136486218,134411478,133209745,133354828
0,150427769,124313438,154594733,125474597
0,167030891,190510573,77408384,84643283
1,211100673,204451867,206561576,210012438
1,61098000,61445050,61278865,54758140
1,74931429,88304535,55231850,87116286
0,144591983,131197476,139902443,102677824
0,211802661,155219309,200480356,122037839
1,152789281,142714039,142540064,157784711
1,170331327,167153578,180369246,169136040
0,61652149,88788232,126683638,73488696
1,128546016,133217288,154034415,133994198
1,60116971,150239407,158432286,97077651
0,56561199,165152081,142989366,203510653
1,163163246,166057263,166138609,159008536
1,202843483,207765267,190555720,194906321
1,79878199,79156870,60219720,80008615
1,61422489,62884316,63206882,57062400
1,41670653,35706062,37089350,36492838
1,61359356,63891443,66116759,68011541
0,196794776,173855564,164451273,191199372
0,143523571,133360991,129635409,79307859
1,115213552,118983495,124833153,116638749
0,152284692,81028577,142053417,73057294
0,98301531,79994042,83205434,158793076
0,187510067,155588375,88580641,63043348
1,118027860,138537231,83810198,79385129
1,78007217,78305445,81613469,81575645
1,67929878,76931796,77991104,75483351
1,98706013,177730490,96759097,77914143
0,204424753,206288574,57582731,114004920
0,163037201,61094016,159620449,126320439
0,162425043,42936789,85211060,141261178
1,68136793,68187368,71133230,12852132
1,108722953,101987834,95211721,104379532
1,85940593,80059645,89024128,87868672
1,92272344,4491923,52156665,150305655
1,16048845,18392474,20566508,19868372
0,78684229,58890368,138615651,59942552
0,200394206,209857791,58468356,89903814
0,155266025,180378925,212566105,197278206
0,78758571,203329929,156315988,14812830
1,78063293,60803551,64110189,14873764
1,211268424,199906185,202970604,110286556
1,115858177,138804694,148193411,154357320
0,113641512,133720224,113088481,174042918
0,140726300,115871288,89424840,130384564
1,149584327,91621278,25029615,112348076
1,175047079,174104716,170666570,176101546
0,84939685,127095582,133316438,73528245
0,174504603,87618834,158382958,150305655
0,85414950,173567667,188262891,208726862
0,202034920,111468935,180119766,195733653
1,188588493,201818472,198328680,201021913
0,163907277,107825603,160362128,29867477
0,32288484,80662477,66537116,191538748
0,153118647,146630286,99909375,118295431
0,197529577,67698150,112071251,211685912
0,60340884,157849832,77408384,152470810
0,162783785,132871272,146369466,210447641
0,137550488,169043432,182169191,132198798
1,111715278,111559016,9620184,117480875
0,85424830,144344884,67025895,146267690
1,14852197,15128648,14422995,10478365
1,74498525,73709094,51088769,44375052
1,37163217,50860907,50633818,50218066
0,65617164,141504729,160328962,183993723
0,189885782,193917839,153054589,146800354
0,207194894,176850008,57061171,212932255
0,202250348,184813508,38208877,172501474
1,179210391,143949484,124817414,186642048
1,207038991,202459749,202392244,192086799
1,122967529,123347249,117360264,122727241
1,77823067,74027347,72933796,50515216
1,125106445,123618632,124285281,119415281
0,65203580,184321461,110607007,206627213
0,164553824,70623462,69368011,162939746
0,149755553,150320882,140744995,168517174
0,129236342,91036691,79384886,147834957
0,49536368,213387391,142014197,104651828
1,138615179,138346830,136265451,127525233
0,109219485,7273629,149746621,128395491
1,150850144,145244873,183285271,182777484
1,90224457,91036691,90586498,83732333
0,101152162,65367509,111773456,160028709
0,10352796,155714006,10396520,131497784
1,180792830,197562395,158108712,206384538
0,158031572,68576496,101417460,44468440
1,174163501,164362983,151754806,168549586
0,118002838,150233251,206041374,146556730
0,154152453,173357137,73076759,135681495
1,18236245,18429735,19698217,15271797
0,176572603,146471894,193631940,140553400
0,141936173,201841936,156531947,188257329
0,146827411,181249774,175182713,134599721
1,118057224,125552491,127144483,115584926
0,167369816,214550595,144144690,81656595
1,146247019,141332753,147739216,134650479
1,118902449,152513808,153349329,95459870
1,120566127,125664256,120530522,120184076
0,188122574,131480270,158432286,184320419
0,148112722,65922360,83817612,132332610
0,148021494,76860994,14321523,107521033
0,196687974,144613427,160771230,209142177
0,109629224,91946795,20575596,145352887
1,206752844,202613190,191628309,169398105
0,184957274,111712004,69965928,194282284
0,165029132,177127699,144569149,148895554
0,142498263,93950955,142323486,99962760
1,152263616,65415824,148500934,3416784
0,186738670,168735172,184309099,200676145
1,140255315,145281561,146365102,146389094
1,86491701,65367509,117929358,92931676
0,123437423,145334073,186221093,205047711
1,59612571,42106626,40013049,42381584
1,154691575,154869972,158627238,127758847
0,150779862,81245318,135271568,118295431
0,136397690,166373967,3445472,202037722
1,152633480,137627029,200480356,149667655
0,182523740,118683111,201721489,161573752
0,144748870,125299894,106377661,161490681
1,58890659,77014387,117558246,85515074
1,118522203,126910308,111063720,124461011
0,151862989,202091932,57580966,132749804
1,36418338,23455240,119284206,29512114
1,144042260,139257703,109517137,155849919
0,210776141,144508125,35305640,152849240
1,171794271,179546983,160595673,163602444
1,98852580,98170080,96759034,99094876
0,156305410,147406759,184791959,152239935
0,190181471,182068760,177067782,180628288
0,174074537,129380880,207989785,154710267
0,28898149,187956073,76325988,168558136
0,118028568,193521962,204444234,101390237
0,70247218,39066656,109454325,91948241
1,171309326,150575018,152039886,167260200
0,122825492,161602305,159580851,86845069
0,178487335,144725994,156384405,186578022
0,144659771,178798276,151214058,152079312
0,150309926,93546465,162732935,189668545
0,47527046,8180485,139806234,124835751
1,101223622,85810850,91696483,102154214
1,137783132,157015485,159324699,157015466
1,150701022,159726438,130403543,150976749
1,151754247,149537697,150536187,136186404
0,191688118,202289246,121263838,181890040
0,117362554,151345525,147265686,153502736
1,185367994,182855481,192560516,194042589
1,182333441,197388359,202324268,199638790
0,148267226,165719835,124836372,91821978
0,105297341,150236349,152221350,118835326
1,85213040,86266623,88506013,86493630
0,160539057,153347144,202919503,137241173
1,146845946,140532847,144569149,145297611
1,42954510,103194171,62498810,54838974
0,126269486,92205757,201317890,73678772
1,54115691,52145013,51278603,50500228
0,78510600,103498562,191440746,169801597
1,125568006,140107824,140558421,140985679
1,50306957,98034602,45166061,93414063
1,200301724,197344975,199534489,184589986
0,173778950,114607896,76081180,201071208
1,20219861,18527869,19558849,18360975
0,157106747,59897312,146760715,115457379
0,44161347,79599311,99675333,133159271
1,10948423,11986137,8676484,11911735
1,146833628,155434367,155312114,150986719
1,174547200,170490062,167089853,167261262
1,146666532,163915848,162745810,164179900
1,178341832,166036761,182701916,180761090
1,158835818,158904024,146318525,149579931
1,158174737,150255891,148125350,158896826
0,147433235,186474609,145165563,107233140
0,77358242,118087757,63982136,124493975
1,199754036,195092713,199752778,195159171
1,203212889,208881110,208898299,206367128
1,164223483,158224683,166261285,165308099
0,140393249,212082384,192083834,7200181
1,119543604,118327716,120609695,103806631
1,69366762,69366514,69368011,69367146
1,138846014,123250292,45271057,67492191
1,17221487,62726077,89424840,56860340
1,143849175,146633149,145208094,123855472
0,180961442,126877331,23851788,45618665
0,110518290,131861801,7532293,176290787
1,91698126,90318948,86338295,86242581
1,107745167,106176889,104855760,98169744
0,118133178,173104113,29275006,136818915
1,202027206,209170183,206914975,209175353
1,8146799,13074792,10776218,13540057
0,196689655,92057908,52518756,68764707
1,41671733,50971043,50854987,53278314
1,194442183,192874927,190291277,188343597
0,182935752,146067068,62464949,122495255
0,149610909,212115670,91595722,76661478
1,74617016,119962047,120019743,119737714
1,61735398,165898000,16621335,106622148
0,166880041,150901056,153563087,165308588
1,63738389,64236400,63874498,62977389
0,211422896,76216315,68791469,87244084
0,201406435,41089812,120019743,132451315
1,123342773,112458665,125005742,120577015
0,210348218,187873887,170666570,182566282
1,146834486,147778371,82332973,147380897
1,126733832,158012133,188264020,140467591
0,159521279,61353245,128648093,203487565
0,162581328,55959165,76968046,142130699
0,161018548,70212184,186416630,143334616
0,79566345,180295394,204739026,150786100
1,51492253,176323306,100446840,141904332
0,163514413,125917326,202014215,104904853
1,37705473,55327199,33831671,51591334
0,155619482,163869342,130403543,162280666
1,59328880,59133721,60425362,55086692
0,142050701,96347472,97907892,196242771
1,43331493,36236152,48884621,47933546
0,155951189,104714520,13144190,197002559
1,123444640,42425959,319082,895392
1,146278655,145028899,151044758,143950642
0,189916052,149711513,145491754,211584175
0,148332373,95891587,68055646,144603597
0,190788594,188742058,207244058,151813647
1,134824878,137022086,138331625,128176986
0,37453368,200415041,157932320,138799742
0,194215913,204153420,132744569,200886508
1,77225669,92278067,90249595,50680001
1,149808226,159163224,124295791,167583548
0,142398649,96480513,172509611,148402088
1,150309926,105551127,196781221,60621521
1,171780658,171796186,159580851,163496331
0,201461152,31394312,58520503,69464651
1,94463887,69193718,91385240,72660408
1,49130482,39885348,35134351,42537256
1,48851869,135349432,97067738,56406008
1,19551361,51793289,52693903,22873522
1,182855101,181343056,181107801,151370472
0,152656155,187695296,148125350,68995534
1,166880041,100712333,135271568,73287433
1,79601929,106416264,105996229,102570993
0,8742737,144588015,92024012,69631588
1,83989893,72818655,80697480,78075067
1,158360875,153644094,157123181,113943344
0,120497150,176773933,148691574,153933208
1,162672277,169276516,172618687,109409833
0,112421682,132428515,112060763,180376645
0,134984500,97849056,148099815,160188105
0,114468207,147380892,156963,113702213
1,77941042,75581781,74720598,60224109
1,112320644,111435371,109753955,87973773
1,168779274,168594325,138570882,165825398
1,115260121,92600274,133682870,103937488
1,176718351,190220243,190882431,200420326
1,146254520,154816908,116391560,153692884
1,61785809,64252793,61418819,62632638
0,77367734,151372729,113566114,146410377
0,28322384,190230375,80050369,187901325
0,198322923,116632294,65800480,101652102
0,186996284,127789888,95437614,165677678
0,167650361,215014383,111723364,145117145
1,120560833,126122248,89694413,124407366
0,192574638,126689146,144019665,125927262
1,180170062,188215990,26252813,91474720
1,79566336,80080955,76994292,79566342
0,61610672,203622771,136453546,187771259
1,184407044,184083795,180753136,142460955
0,153809009,190820953,160726466,171303298
1,61081009,67804678,68046319,57307634
0,112913191,191682097,184727501,86167739
1,203487348,203524326,201682660,95609113
1,146612860,117616062,128573390,141233940
1,189480365,210745108,195978007,199841692
1,72847508,10607625,67025895,66490837
1,153667436,122067992,148855708,128172198
1,134457861,126040325,132744569,127303536
1,141222654,141346708,141863245,141757632
1,205593517,150968425,134701365,146955077
1,168684206,193687425,208958844,209302564
0,131487063,159347394,110810640,207669962
0,172564125,183255732,47713642,186147087
0,182390395,147929878,186107597,17308570
1,109640306,110957576,112512800,104724089
1,144235038,32559189,135096667,144821106
1,192390058,179664569,155325681,186370171
1,213746773,197651233,199937054,213623927
0,214876955,91621278,135892689,118309167
1,142962269,104617061,18953732,146326217
1,144240137,135317096,129477580,144784768
1,88170985,42932292,89424840,74167606
0,147506699,169781066,191361663,153416969
0,98952446,121066679,102591988,190885729
1,146129433,195299793,104454657,125276244
0,212542632,200030672,68163395,195498266
0,108684069,185087452,119492614,70056315
0,70934051,106176889,120510815,170313438
0,188723638,52861058,90913971,211697178
1,28656005,32643113,32940416,32829231
1,123372155,119675801,60307149,123710520
1,147834869,183719889,140611822,146803817
0,211118858,18044077,117324120,154588377
1,115642640,129669506,131963173,122398233
1,101633825,96882592,81146933,104729451
0,117828249,157443377,89424840,88655061
1,132226719,129028319,128521943,127609356
0,145882283,125641645,91385240,208039295
0,184902964,207814381,182079203,184825197
0,181149813,137340654,180369246,133918460
1,213193622,180496016,196462045,192899798
0,63371049,93156371,47260332,120905037
1,140488218,135848044,94255025,131183014
1,32024034,34583036,33416193,32080087
0,83985810,211974382,145383385,190239835
0,165599086,50220457,154034415,101873632
0,141930794,212860584,116242614,200873877
0,42568043,154793878,210776582,181836567
0,87901269,140514702,101317941,183869903
1,172785363,128590269,81235119,171520744
1,169625720,174048777,172017889,133720049
1,201406435,201786857,184082224,172047598
0,2899952,116758723,113585432,28553162
0,210145725,162887253,154620177,173227059
0,121175576,145703278,135096667,168274319
1,143831260,137567098,121165832,134599721
0,89377168,168406428,53414262,146410377
0,175997072,126151602,110573046,109602876
0,159134315,124355497,95328671,133612442
1,66941029,51916189,67362443,61410915
1,121618037,114378447,91087305,112081927
0,182305703,160144710,186048546,116023975
1,196730479,208142277,210982544,189701908
1,152609179,145603678,146236545,148053182
0,152173910,41282437,47613907,1100610
0,203098310,179317766,133726502,169352752
0,49837371,142949961,61536525,184544749
0,174495717,177741230,185401459,64937585
1,159926946,125588750,89424840,147310863
1,23646768,22671892,24313172,12187339
0,38013346,194312041,152244426,173888387
0,173956886,153786151,20495366,183532803
1,203850975,201510827,86987207,204004994
0,70510278,132372376,68442619,92729227
0,140754889,184751961,160086312,113132930
1,187999802,187652888,185690712,177093401
0,203513059,111129139,67024970,78307697
0,119888381,214346173,6851084,69310211
1,120354579,67559783,154986696,104654676
0,124311048,189244976,152372729,170644249
1,162880753,174777100,109454325,134465911
1,214876955,212882933,38320934,128423336
0,139614083,140993386,146876824,188013193
0,163344298,209027600,118303739,189043517
0,169121027,162129080,52156665,182141241
1,79804197,78383058,79220888,73475267
0,171044368,140954466,54801409,140508491
1,144482097,164561481,80241659,134026076
1,198231332,176849310,182169191,176889029
1,114680593,127129773,111611955,134583492
1,40324142,40474213,33807891,37248138
0,99148595,78882435,165215423,210805612
0,132188413,159834802,152244426,107235414
0,151259683,148227727,93731081,131416570
1,66571560,66998661,68163132,49335536
0,119051944,148721027,121643681,145465507
1,117309705,120455498,118450835,118295431
0,189916094,58112030,29065950,135602205
0,137062793,130900225,191779204,184244924
1,73016308,81498052,72473186,75083008
1,79676853,71652230,80158280,81031114
1,72476381,70615198,183247600,69196965
1,155033944,149486696,137694887,153087957
0,78094109,146635491,44465142,132636883
1,141872568,191896856,143266387,144746810
1,156458251,157808262,157691463,150645485
1,167935929,169207957,166549425,169206912
0,56967833,139257703,78978627,187921388
1,143903044,144344884,76968046,144944351
1,157842309,20679612,113308838,132203207
0,208561292,120020523,157382715,195377941
0,131281367,113974673,16725304,167244354
1,41065981,45072921,40382885,44317689
0,140539439,161320679,195167173,112651165
0,201672224,130669056,113308838,62811969
1,101782423,56009881,104935725,33756318
0,94255371,159135590,112388458,122991852
0,154730209,114776341,206884046,127065501
0,153112680,123557736,107546003,166653852
1,152333686,146538920,159206062,130299668
0,187775396,66943923,113099043,58774748
0,98989836,197343656,193134598,107382921
0,156269796,27620557,154696784,145585027
0,165130009,195750481,77336123,197509623
0,111692817,26750543,208892188,78455043
1,136870511,109133062,138615651,93761625
0,198168687,193986170,15463186,142460955
1,94630914,94272999,96014574,75621047
1,110288630,26845409,117360264,119115567
0,146262072,70935923,158878614,50241990
0,204633518,68250731,110798525,140428822
1,121732881,127293077,132474832,126470179
0,115151930,109143849,178581822,208035575
1,186683768,194894530,181140893,191310285
1,154368221,90713978,150953512,151865897
1,21435590,158346728,140744995,117807247
1,33166520,34573528,34871082,35586303
0,164510656,32499208,67022520,140153746
0,188352318,148995162,153975953,186642048
0,132730440,177854951,182339535,157015466
1,93997327,91156239,95792940,95352411
1,197629069,191662616,188643209,183154971
1,140028533,131008172,154914169,148910854
0,181245982,115464358,14035432,104293750
1,130028352,117582554,124833153,124785458
0,194023628,64238371,38400478,187471029
0,167891123,154036843,181140893,188824681
0,32483391,152471457,214627489,53737171
0,181265072,148515510,188264020,205594260
0,177166105,203555270,49549000,52392050
1,152173910,144907737,133525858,154725076
1,99861145,106159386,101215241,94733193
1,80614079,80215227,76325988,78097592
1,116798644,123805806,112348215,114738267
0,190095671,125915499,119042253,147046853
1,182041388,172402368,178050009,179539173
0,150854723,160510393,183285271,185414863
0,18236245,135182241,171927387,120701830
0,173074765,105714757,194171425,157113632
1,203513059,206688184,177326435,211584175
1,20695260,15325315,23873597,22181165
1,81140759,118416005,42816751,160938418
0,214264843,150344307,210821902,141358408
0,195723867,112470915,156674746,42306021
0,161733633,117304325,123224483,210200039
1,120121175,126033790,123767048,86274833
0,103250951,188213925,105543273,39877698
1,187039879,185864525,181801872,178862192
0,148904899,77529116,32940416,211406678
1,68074534,73612021,61835062,71419315
1,81274837,86914942,66768390,59539794
0,100441400,159574720,99328462,187342314
0,187331420,211667402,158588860,85205898
1,204638158,204300755,208574748,204071733
0,116737331,136802857,123211254,173945838
0,2880199,194650437,82332975,191561515
1,127619503,91946795,120670123,146851776
1,200039265,206826159,206828009,206825033
1,210822952,210822767,210823618,210818291
1,179440582,179672651,179575270,179440126
