item_1,item_2,item_3,item_4,label
139329137,173214285,1154163,170215034,4356
139329137,173214285,1154163,184481700,4356
139329137,173214285,1154163,180511913,4356
179444177,209150775,206756710,208952733,4357
156877048,209150775,206756710,208952733,4357
113588586,209150775,206756710,208952733,4357
82085994,209150775,206756710,208952733,4357
212803355,209150775,206756710,208952733,4357
179444177,212060899,206756710,208952733,4357
179444177,139277219,206756710,208952733,4357
179444177,170409951,206756710,208952733,4357
179444177,174042918,206756710,208952733,4357
179444177,209150775,130480518,208952733,4357
179444177,209150775,167161308,208952733,4357
179444177,209150775,176825181,208952733,4357
179444177,209150775,174184109,208952733,4357
179444177,209150775,206756710,196569628,4357
179444177,209150775,206756710,140206019,4357
179444177,209150775,206756710,59583100,4357
179444177,209150775,206756710,133918460,4357
170535313,158657074,152729065,160211256,4358
177496302,158657074,152729065,160211256,4358
187551233,158657074,152729065,160211256,4358
188015057,158657074,152729065,160211256,4358
182583480,158657074,152729065,160211256,4358
170535313,205795165,152729065,160211256,4358
170535313,119089272,152729065,160211256,4358
170535313,123250023,152729065,160211256,4358
170535313,118529421,152729065,160211256,4358
170535313,158657074,151988261,160211256,4358
170535313,158657074,179750583,160211256,4358
170535313,158657074,179202856,160211256,4358
170535313,158657074,192728783,160211256,4358
170535313,158657074,152729065,140908254,4358
170535313,158657074,152729065,193221577,4358
170535313,158657074,152729065,122991852,4358
170535313,158657074,152729065,200006002,4358
195290130,186562316,191644560,190329924,4359
179934776,186562316,191644560,190329924,4359
197256543,186562316,191644560,190329924,4359
174862556,186562316,191644560,190329924,4359
140241084,186562316,191644560,190329924,4359
195290130,199485252,191644560,190329924,4359
195290130,135300074,191644560,190329924,4359
195290130,160162075,191644560,190329924,4359
195290130,206809631,191644560,190329924,4359
195290130,186562316,149692869,190329924,4359
195290130,186562316,190721737,190329924,4359
195290130,186562316,112942866,190329924,4359
195290130,186562316,181905284,190329924,4359
195290130,186562316,191644560,178342970,4359
195290130,186562316,191644560,128947124,4359
195290130,186562316,191644560,183352379,4359
195290130,186562316,191644560,181433122,4359
135655736,18782820,33701616,120504715,4360
166331701,18782820,33701616,120504715,4360
78177248,18782820,33701616,120504715,4360
75737166,18782820,33701616,120504715,4360
154894104,18782820,33701616,120504715,4360
135655736,99561537,33701616,120504715,4360
135655736,67559783,33701616,120504715,4360
135655736,101178943,33701616,120504715,4360
135655736,193781982,33701616,120504715,4360
135655736,18782820,183904683,120504715,4360
135655736,18782820,127648517,120504715,4360
135655736,18782820,189235814,120504715,4360
135655736,18782820,106428754,120504715,4360
135655736,18782820,33701616,194282284,4360
135655736,18782820,33701616,187821381,4360
135655736,18782820,33701616,129810660,4360
135655736,18782820,33701616,192410324,4360
150954887,22872304,136145199,191530088,4361
157610674,22872304,136145199,191530088,4361
194846743,22872304,136145199,191530088,4361
99565378,22872304,136145199,191530088,4361
40174617,22872304,136145199,191530088,4361
150954887,185926733,136145199,191530088,4361
150954887,152513808,136145199,191530088,4361
150954887,105551127,136145199,191530088,4361
150954887,176712258,136145199,191530088,4361
150954887,22872304,175093990,191530088,4361
150954887,22872304,147987421,191530088,4361
150954887,22872304,205110656,191530088,4361
150954887,22872304,195302689,191530088,4361
150954887,22872304,136145199,191896412,4361
150954887,22872304,136145199,185331980,4361
150954887,22872304,136145199,184416103,4361
150954887,22872304,136145199,154736989,4361
210562886,210958173,210419279,201518244,4362
194296056,210958173,210419279,201518244,4362
206092579,210958173,210419279,201518244,4362
206181342,210958173,210419279,201518244,4362
165951022,210958173,210419279,201518244,4362
210562886,183843127,210419279,201518244,4362
210562886,123062451,210419279,201518244,4362
210562886,118164217,210419279,201518244,4362
210562886,156136800,210419279,201518244,4362
210562886,210958173,120594251,201518244,4362
210562886,210958173,111629056,201518244,4362
210562886,210958173,124089219,201518244,4362
210562886,210958173,130608303,201518244,4362
210562886,210958173,210419279,207708247,4362
210562886,210958173,210419279,181726678,4362
210562886,210958173,210419279,126867617,4362
210562886,210958173,210419279,161804988,4362
139540416,123627410,157776209,96086948,4363
149360428,123627410,157776209,96086948,4363
158980497,123627410,157776209,96086948,4363
200682655,123627410,157776209,96086948,4363
194461158,123627410,157776209,96086948,4363
139540416,148866605,157776209,96086948,4363
139540416,195955941,157776209,96086948,4363
139540416,196169657,157776209,96086948,4363
139540416,173397116,157776209,96086948,4363
139540416,123627410,130563060,96086948,4363
139540416,123627410,140636324,96086948,4363
139540416,123627410,126487724,96086948,4363
139540416,123627410,50259973,96086948,4363
139540416,123627410,157776209,114124212,4363
139540416,123627410,157776209,90129094,4363
139540416,123627410,157776209,184613474,4363
139540416,123627410,157776209,195065539,4363
210041276,208154631,152225128,185753503,4364
182875529,208154631,152225128,185753503,4364
183503872,208154631,152225128,185753503,4364
195838279,208154631,152225128,185753503,4364
178341832,208154631,152225128,185753503,4364
210041276,205819502,152225128,185753503,4364
210041276,116064930,152225128,185753503,4364
210041276,213143270,152225128,185753503,4364
210041276,184797196,152225128,185753503,4364
210041276,208154631,116813601,185753503,4364
210041276,208154631,207659916,185753503,4364
210041276,208154631,198072141,185753503,4364
210041276,208154631,203485587,185753503,4364
210041276,208154631,152225128,187770190,4364
210041276,208154631,152225128,185198333,4364
210041276,208154631,152225128,176029560,4364
210041276,208154631,152225128,148465161,4364
210653085,211093524,210389907,197768677,4365
155078083,211093524,210389907,197768677,4365
188632218,211093524,210389907,197768677,4365
71875800,211093524,210389907,197768677,4365
139515279,211093524,210389907,197768677,4365
210653085,200738460,210389907,197768677,4365
210653085,123690583,210389907,197768677,4365
210653085,176675262,210389907,197768677,4365
210653085,191106465,210389907,197768677,4365
210653085,211093524,162062652,197768677,4365
210653085,211093524,159397152,197768677,4365
210653085,211093524,143038546,197768677,4365
210653085,211093524,117252332,197768677,4365
210653085,211093524,210389907,127482422,4365
210653085,211093524,210389907,100918161,4365
210653085,211093524,210389907,107998903,4365
210653085,211093524,210389907,161573752,4365
93411033,107114084,90571568,118552231,4366
185589491,107114084,90571568,118552231,4366
155273630,107114084,90571568,118552231,4366
187110148,107114084,90571568,118552231,4366
162762638,107114084,90571568,118552231,4366
93411033,173533774,90571568,118552231,4366
93411033,178430342,90571568,118552231,4366
93411033,160124831,90571568,118552231,4366
93411033,75239089,90571568,118552231,4366
93411033,107114084,185645277,118552231,4366
93411033,107114084,196229997,118552231,4366
93411033,107114084,196074935,118552231,4366
93411033,107114084,184933453,118552231,4366
93411033,107114084,90571568,201344954,4366
93411033,107114084,90571568,116803778,4366
93411033,107114084,90571568,129522778,4366
93411033,107114084,90571568,138207093,4366
207559448,200019000,190555229,125624471,4367
209179846,200019000,190555229,125624471,4367
120121175,200019000,190555229,125624471,4367
175179793,200019000,190555229,125624471,4367
192070932,200019000,190555229,125624471,4367
207559448,163584031,190555229,125624471,4367
207559448,208693710,190555229,125624471,4367
207559448,166642256,190555229,125624471,4367
207559448,118432584,190555229,125624471,4367
207559448,200019000,98686857,125624471,4367
207559448,200019000,15656272,125624471,4367
207559448,200019000,148340362,125624471,4367
207559448,200019000,192461049,125624471,4367
207559448,200019000,190555229,166670458,4367
207559448,200019000,190555229,90193462,4367
207559448,200019000,190555229,48442148,4367
207559448,200019000,190555229,87788311,4367
144250286,73987853,119227790,63311594,4368
151329328,73987853,119227790,63311594,4368
173947458,73987853,119227790,63311594,4368
186144540,73987853,119227790,63311594,4368
17720785,73987853,119227790,63311594,4368
144250286,86607238,119227790,63311594,4368
144250286,174772295,119227790,63311594,4368
144250286,169810467,119227790,63311594,4368
144250286,63542368,119227790,63311594,4368
144250286,73987853,185947668,63311594,4368
144250286,73987853,209830062,63311594,4368
144250286,73987853,206627966,63311594,4368
144250286,73987853,181174536,63311594,4368
144250286,73987853,119227790,211715062,4368
144250286,73987853,119227790,210314610,4368
144250286,73987853,119227790,144746810,4368
144250286,73987853,119227790,177594492,4368
204390171,209165593,208023297,206226421,4369
147930634,209165593,208023297,206226421,4369
174772295,209165593,208023297,206226421,4369
151357913,209165593,208023297,206226421,4369
181621833,209165593,208023297,206226421,4369
204390171,204388175,208023297,206226421,4369
204390171,204269067,208023297,206226421,4369
204390171,171176703,208023297,206226421,4369
204390171,210957744,208023297,206226421,4369
204390171,209165593,156253976,206226421,4369
204390171,209165593,141825680,206226421,4369
204390171,209165593,177308163,206226421,4369
204390171,209165593,187775396,206226421,4369
204390171,209165593,208023297,165247132,4369
204390171,209165593,208023297,192876363,4369
204390171,209165593,208023297,85931830,4369
204390171,209165593,208023297,210375515,4369
200658918,207909423,186988569,211728352,4370
199255807,207909423,186988569,211728352,4370
159369191,207909423,186988569,211728352,4370
111464957,207909423,186988569,211728352,4370
167967668,207909423,186988569,211728352,4370
200658918,173431050,186988569,211728352,4370
200658918,140502493,186988569,211728352,4370
200658918,156513231,186988569,211728352,4370
200658918,202520414,186988569,211728352,4370
200658918,207909423,152606306,211728352,4370
200658918,207909423,130300887,211728352,4370
200658918,207909423,204041601,211728352,4370
200658918,207909423,74151661,211728352,4370
200658918,207909423,186988569,12778294,4370
200658918,207909423,186988569,156270960,4370
200658918,207909423,186988569,117872033,4370
200658918,207909423,186988569,171619347,4370
212432968,208463472,123847830,200522119,4371
156366041,208463472,123847830,200522119,4371
165324178,208463472,123847830,200522119,4371
123773734,208463472,123847830,200522119,4371
184145242,208463472,123847830,200522119,4371
212432968,150771624,123847830,200522119,4371
212432968,205120297,123847830,200522119,4371
212432968,171176703,123847830,200522119,4371
212432968,197335684,123847830,200522119,4371
212432968,208463472,77991006,200522119,4371
212432968,208463472,38320934,200522119,4371
212432968,208463472,76133896,200522119,4371
212432968,208463472,77516917,200522119,4371
212432968,208463472,123847830,169055024,4371
212432968,208463472,123847830,201677082,4371
212432968,208463472,123847830,196054590,4371
212432968,208463472,123847830,76069059,4371
181115414,214603189,214779667,214519315,4372
198505059,214603189,214779667,214519315,4372
213989404,214603189,214779667,214519315,4372
114834302,214603189,214779667,214519315,4372
197418010,214603189,214779667,214519315,4372
181115414,167299751,214779667,214519315,4372
181115414,204435982,214779667,214519315,4372
181115414,140152261,214779667,214519315,4372
181115414,171176703,214779667,214519315,4372
181115414,214603189,214779656,214519315,4372
181115414,214603189,205104346,214519315,4372
181115414,214603189,205419651,214519315,4372
181115414,214603189,207324741,214519315,4372
181115414,214603189,214779667,211366851,4372
181115414,214603189,214779667,174188176,4372
181115414,214603189,214779667,213427138,4372
181115414,214603189,214779667,165789995,4372
150560829,150588699,149483147,157513153,4373
186502445,150588699,149483147,157513153,4373
121649751,150588699,149483147,157513153,4373
91157113,150588699,149483147,157513153,4373
129563294,150588699,149483147,157513153,4373
150560829,185164458,149483147,157513153,4373
150560829,150277307,149483147,157513153,4373
150560829,149120087,149483147,157513153,4373
150560829,205140830,149483147,157513153,4373
150560829,150588699,186755909,157513153,4373
150560829,150588699,91696483,157513153,4373
150560829,150588699,176427002,157513153,4373
150560829,150588699,145644248,157513153,4373
150560829,150588699,149483147,191574744,4373
150560829,150588699,149483147,116151372,4373
150560829,150588699,149483147,165583776,4373
150560829,150588699,149483147,195717698,4373
182572450,167574992,189884331,186950747,4374
191642447,167574992,189884331,186950747,4374
185551937,167574992,189884331,186950747,4374
175189782,167574992,189884331,186950747,4374
146816291,167574992,189884331,186950747,4374
182572450,65582488,189884331,186950747,4374
182572450,166583700,189884331,186950747,4374
182572450,33878744,189884331,186950747,4374
182572450,201615511,189884331,186950747,4374
182572450,167574992,193546523,186950747,4374
182572450,167574992,87244084,186950747,4374
182572450,167574992,169970635,186950747,4374
182572450,167574992,146386826,186950747,4374
182572450,167574992,189884331,138017461,4374
182572450,167574992,189884331,129880505,4374
182572450,167574992,189884331,126687880,4374
182572450,167574992,189884331,97698744,4374
146787444,144194198,116431516,144346451,4375
71639037,144194198,116431516,144346451,4375
178709289,144194198,116431516,144346451,4375
193363088,144194198,116431516,144346451,4375
67872052,144194198,116431516,144346451,4375
146787444,148369794,116431516,144346451,4375
146787444,14678432,116431516,144346451,4375
146787444,204948610,116431516,144346451,4375
146787444,199539877,116431516,144346451,4375
146787444,144194198,188210187,144346451,4375
146787444,144194198,197756376,144346451,4375
146787444,144194198,170651338,144346451,4375
146787444,144194198,137567098,144346451,4375
146787444,144194198,116431516,1231631,4375
146787444,144194198,116431516,96729354,4375
146787444,144194198,116431516,94617779,4375
146787444,144194198,116431516,108151646,4375
194706656,188822768,173710167,162184316,4376
206962309,188822768,173710167,162184316,4376
176740532,188822768,173710167,162184316,4376
88932282,188822768,173710167,162184316,4376
123373616,188822768,173710167,162184316,4376
194706656,204210510,173710167,162184316,4376
194706656,185236164,173710167,162184316,4376
194706656,183385210,173710167,162184316,4376
194706656,93464960,173710167,162184316,4376
194706656,188822768,185310773,162184316,4376
194706656,188822768,101310055,162184316,4376
194706656,188822768,193864826,162184316,4376
194706656,188822768,132847494,162184316,4376
194706656,188822768,173710167,131578888,4376
194706656,188822768,173710167,210998154,4376
194706656,188822768,173710167,210410232,4376
194706656,188822768,173710167,67125288,4376
125012136,192887785,190291277,151012774,4377
207584135,192887785,190291277,151012774,4377
191528720,192887785,190291277,151012774,4377
87272345,192887785,190291277,151012774,4377
148988420,192887785,190291277,151012774,4377
125012136,212877120,190291277,151012774,4377
125012136,118502942,190291277,151012774,4377
125012136,148581617,190291277,151012774,4377
125012136,146258834,190291277,151012774,4377
125012136,192887785,155600785,151012774,4377
125012136,192887785,5532876,151012774,4377
125012136,192887785,159412863,151012774,4377
125012136,192887785,162811758,151012774,4377
125012136,192887785,190291277,180742415,4377
125012136,192887785,190291277,202975799,4377
125012136,192887785,190291277,209256617,4377
125012136,192887785,190291277,134195257,4377
156996378,175915040,156440222,177115624,4378
204694109,175915040,156440222,177115624,4378
132512475,175915040,156440222,177115624,4378
152536393,175915040,156440222,177115624,4378
190294020,175915040,156440222,177115624,4378
156996378,182671601,156440222,177115624,4378
156996378,151560568,156440222,177115624,4378
156996378,200363939,156440222,177115624,4378
156996378,176972027,156440222,177115624,4378
156996378,175915040,72897232,177115624,4378
156996378,175915040,188221447,177115624,4378
156996378,175915040,86761657,177115624,4378
156996378,175915040,13144190,177115624,4378
156996378,175915040,156440222,189781765,4378
156996378,175915040,156440222,152360526,4378
156996378,175915040,156440222,199455668,4378
156996378,175915040,156440222,163947262,4378
117820716,120042740,120236262,113172947,4379
155146818,120042740,120236262,113172947,4379
143975862,120042740,120236262,113172947,4379
114495940,120042740,120236262,113172947,4379
114842228,120042740,120236262,113172947,4379
117820716,165583776,120236262,113172947,4379
117820716,195717698,120236262,113172947,4379
117820716,163636598,120236262,113172947,4379
117820716,202899916,120236262,113172947,4379
117820716,120042740,123224483,113172947,4379
117820716,120042740,205947252,113172947,4379
117820716,120042740,40123826,113172947,4379
117820716,120042740,138630620,113172947,4379
117820716,120042740,120236262,206046035,4379
117820716,120042740,120236262,35942506,4379
117820716,120042740,120236262,77761774,4379
117820716,120042740,120236262,181907435,4379
142918573,139913107,160553297,103653450,4380
60671555,139913107,160553297,103653450,4380
182317467,139913107,160553297,103653450,4380
153809009,139913107,160553297,103653450,4380
178358898,139913107,160553297,103653450,4380
142918573,174178307,160553297,103653450,4380
142918573,200700834,160553297,103653450,4380
142918573,165034487,160553297,103653450,4380
142918573,108291914,160553297,103653450,4380
142918573,139913107,160553476,103653450,4380
142918573,139913107,151041876,103653450,4380
142918573,139913107,118764622,103653450,4380
142918573,139913107,109454293,103653450,4380
142918573,139913107,160553297,43073588,4380
142918573,139913107,160553297,205665048,4380
142918573,139913107,160553297,173755160,4380
142918573,139913107,160553297,163938150,4380
123362778,119601039,106979249,112629266,4381
130774655,119601039,106979249,112629266,4381
123343660,119601039,106979249,112629266,4381
202612160,119601039,106979249,112629266,4381
160986564,119601039,106979249,112629266,4381
123362778,135895471,106979249,112629266,4381
123362778,213281696,106979249,112629266,4381
123362778,213332998,106979249,112629266,4381
123362778,88932867,106979249,112629266,4381
123362778,119601039,169934071,112629266,4381
123362778,119601039,127894146,112629266,4381
123362778,119601039,31157330,112629266,4381
123362778,119601039,161380524,112629266,4381
123362778,119601039,106979249,214699472,4381
123362778,119601039,106979249,147191847,4381
123362778,119601039,106979249,211347621,4381
123362778,119601039,106979249,171696092,4381
174119507,142251390,113257216,197190526,4382
151884662,142251390,113257216,197190526,4382
178336863,142251390,113257216,197190526,4382
96062266,142251390,113257216,197190526,4382
159880586,142251390,113257216,197190526,4382
174119507,151094760,113257216,197190526,4382
174119507,20816718,113257216,197190526,4382
174119507,142304929,113257216,197190526,4382
174119507,173555368,113257216,197190526,4382
174119507,142251390,201629212,197190526,4382
174119507,142251390,183003763,197190526,4382
174119507,142251390,173387649,197190526,4382
174119507,142251390,209851121,197190526,4382
174119507,142251390,113257216,192050471,4382
174119507,142251390,113257216,90460505,4382
174119507,142251390,113257216,211576263,4382
174119507,142251390,113257216,138387246,4382
206924976,208952171,201240658,205701430,4383
211602571,208952171,201240658,205701430,4383
178418189,208952171,201240658,205701430,4383
209866006,208952171,201240658,205701430,4383
192938666,208952171,201240658,205701430,4383
206924976,210109023,201240658,205701430,4383
206924976,177220361,201240658,205701430,4383
206924976,150456764,201240658,205701430,4383
206924976,214321515,201240658,205701430,4383
206924976,208952171,105337347,205701430,4383
206924976,208952171,108291914,205701430,4383
206924976,208952171,204340510,205701430,4383
206924976,208952171,27168708,205701430,4383
206924976,208952171,201240658,212389138,4383
206924976,208952171,201240658,130173343,4383
206924976,208952171,201240658,208379300,4383
206924976,208952171,201240658,154208648,4383
196875952,197000243,192031844,196503332,4384
14341974,197000243,192031844,196503332,4384
106924260,197000243,192031844,196503332,4384
90105968,197000243,192031844,196503332,4384
134951091,197000243,192031844,196503332,4384
196875952,150528436,192031844,196503332,4384
196875952,195658907,192031844,196503332,4384
196875952,138406015,192031844,196503332,4384
196875952,165898000,192031844,196503332,4384
196875952,197000243,7888099,196503332,4384
196875952,197000243,90105968,196503332,4384
196875952,197000243,202650371,196503332,4384
196875952,197000243,212124034,196503332,4384
196875952,197000243,192031844,101027824,4384
196875952,197000243,192031844,121182550,4384
196875952,197000243,192031844,159777887,4384
196875952,197000243,192031844,211817137,4384
180564571,182654388,116387674,196625170,4385
118441370,182654388,116387674,196625170,4385
189152813,182654388,116387674,196625170,4385
191319256,182654388,116387674,196625170,4385
153023210,182654388,116387674,196625170,4385
180564571,210089337,116387674,196625170,4385
180564571,179871422,116387674,196625170,4385
180564571,155825629,116387674,196625170,4385
180564571,189318879,116387674,196625170,4385
180564571,182654388,127825378,196625170,4385
180564571,182654388,140515992,196625170,4385
180564571,182654388,127415416,196625170,4385
180564571,182654388,185155359,196625170,4385
180564571,182654388,116387674,123387376,4385
180564571,182654388,116387674,203347040,4385
180564571,182654388,116387674,155066783,4385
180564571,182654388,116387674,184589986,4385
42715847,168685825,160280679,172628055,4386
61357191,168685825,160280679,172628055,4386
77367734,168685825,160280679,172628055,4386
189802327,168685825,160280679,172628055,4386
193518007,168685825,160280679,172628055,4386
42715847,110014594,160280679,172628055,4386
42715847,168353538,160280679,172628055,4386
42715847,160809565,160280679,172628055,4386
42715847,132009756,160280679,172628055,4386
42715847,168685825,160281015,172628055,4386
42715847,168685825,130299668,172628055,4386
42715847,168685825,115584548,172628055,4386
42715847,168685825,147501704,172628055,4386
42715847,168685825,160280679,178276889,4386
42715847,168685825,160280679,91093288,4386
42715847,168685825,160280679,86242581,4386
42715847,168685825,160280679,159774477,4386
94195595,17135308,129789973,114124212,4387
94195819,17135308,129789973,114124212,4387
196730479,17135308,129789973,114124212,4387
184145242,17135308,129789973,114124212,4387
131658710,17135308,129789973,114124212,4387
94195595,136598879,129789973,114124212,4387
94195595,181050632,129789973,114124212,4387
94195595,128754043,129789973,114124212,4387
94195595,140445256,129789973,114124212,4387
94195595,17135308,39059296,114124212,4387
94195595,17135308,159486556,114124212,4387
94195595,17135308,53943951,114124212,4387
94195595,17135308,138207093,114124212,4387
94195595,17135308,129789973,96086948,4387
94195595,17135308,129789973,201392779,4387
94195595,17135308,129789973,212757030,4387
94195595,17135308,129789973,178831647,4387
136424468,84724380,136227194,136130831,4388
199178934,84724380,136227194,136130831,4388
134606595,84724380,136227194,136130831,4388
167572868,84724380,136227194,136130831,4388
123343660,84724380,136227194,136130831,4388
136424468,206845925,136227194,136130831,4388
136424468,142660652,136227194,136130831,4388
136424468,81109116,136227194,136130831,4388
136424468,110101796,136227194,136130831,4388
136424468,84724380,34691817,136130831,4388
136424468,84724380,124718229,136130831,4388
136424468,84724380,7532302,136130831,4388
136424468,84724380,7532293,136130831,4388
136424468,84724380,136227194,56722315,4388
136424468,84724380,136227194,203771907,4388
136424468,84724380,136227194,207708247,4388
136424468,84724380,136227194,155146968,4388
75848523,157675866,181047739,65194470,4389
121043462,157675866,181047739,65194470,4389
152415530,157675866,181047739,65194470,4389
97458758,157675866,181047739,65194470,4389
83358809,157675866,181047739,65194470,4389
75848523,96636273,181047739,65194470,4389
75848523,167013501,181047739,65194470,4389
75848523,152337737,181047739,65194470,4389
75848523,203918277,181047739,65194470,4389
75848523,157675866,133244171,65194470,4389
75848523,157675866,194625411,65194470,4389
75848523,157675866,85931830,65194470,4389
75848523,157675866,175601551,65194470,4389
75848523,157675866,181047739,182948137,4389
75848523,157675866,181047739,130516347,4389
75848523,157675866,181047739,144552058,4389
75848523,157675866,181047739,183192625,4389
187446839,184681498,185463391,181658473,4390
191029848,184681498,185463391,181658473,4390
43108218,184681498,185463391,181658473,4390
146339636,184681498,185463391,181658473,4390
163097991,184681498,185463391,181658473,4390
187446839,26769976,185463391,181658473,4390
187446839,170185187,185463391,181658473,4390
187446839,184628084,185463391,181658473,4390
187446839,201369667,185463391,181658473,4390
187446839,184681498,186083423,181658473,4390
187446839,184681498,190878944,181658473,4390
187446839,184681498,188237655,181658473,4390
187446839,184681498,191531001,181658473,4390
187446839,184681498,185463391,75620568,4390
187446839,184681498,185463391,175570422,4390
187446839,184681498,185463391,134951091,4390
187446839,184681498,185463391,191577607,4390
196893531,212842430,208412573,205838145,4391
70510278,212842430,208412573,205838145,4391
159109301,212842430,208412573,205838145,4391
163980095,212842430,208412573,205838145,4391
20219861,212842430,208412573,205838145,4391
196893531,210384447,208412573,205838145,4391
196893531,212601999,208412573,205838145,4391
196893531,197127863,208412573,205838145,4391
196893531,88222966,208412573,205838145,4391
196893531,212842430,161606986,205838145,4391
196893531,212842430,174184109,205838145,4391
196893531,212842430,152045277,205838145,4391
196893531,212842430,80241659,205838145,4391
196893531,212842430,208412573,214340591,4391
196893531,212842430,208412573,207019944,4391
196893531,212842430,208412573,172578712,4391
196893531,212842430,208412573,200916581,4391
163402666,181900522,138468775,150592195,4392
168992911,181900522,138468775,150592195,4392
167044661,181900522,138468775,150592195,4392
180428125,181900522,138468775,150592195,4392
182880615,181900522,138468775,150592195,4392
163402666,169074511,138468775,150592195,4392
163402666,167303121,138468775,150592195,4392
163402666,146258834,138468775,150592195,4392
163402666,199918798,138468775,150592195,4392
163402666,181900522,149364028,150592195,4392
163402666,181900522,203868541,150592195,4392
163402666,181900522,109598340,150592195,4392
163402666,181900522,177746064,150592195,4392
163402666,181900522,138468775,180929253,4392
163402666,181900522,138468775,129617830,4392
163402666,181900522,138468775,166723294,4392
163402666,181900522,138468775,150427625,4392
127954419,116918289,174611045,146648484,4393
131228319,116918289,174611045,146648484,4393
130644113,116918289,174611045,146648484,4393
139420590,116918289,174611045,146648484,4393
207020701,116918289,174611045,146648484,4393
127954419,154208648,174611045,146648484,4393
127954419,158453692,174611045,146648484,4393
127954419,160174137,174611045,146648484,4393
127954419,172087337,174611045,146648484,4393
127954419,116918289,142576226,146648484,4393
127954419,116918289,141426524,146648484,4393
127954419,116918289,206201400,146648484,4393
127954419,116918289,145628526,146648484,4393
127954419,116918289,174611045,131023150,4393
127954419,116918289,174611045,177446588,4393
127954419,116918289,174611045,190777597,4393
127954419,116918289,174611045,172591112,4393
199551872,156530097,212802630,153851198,4394
111557428,156530097,212802630,153851198,4394
162839206,156530097,212802630,153851198,4394
77225669,156530097,212802630,153851198,4394
84951858,156530097,212802630,153851198,4394
199551872,163402682,212802630,153851198,4394
199551872,117304325,212802630,153851198,4394
199551872,148558835,212802630,153851198,4394
199551872,201510827,212802630,153851198,4394
199551872,156530097,182519453,153851198,4394
199551872,156530097,187591410,153851198,4394
199551872,156530097,199939703,153851198,4394
199551872,156530097,210541742,153851198,4394
199551872,156530097,212802630,140508491,4394
199551872,156530097,212802630,186591509,4394
199551872,156530097,212802630,159312684,4394
199551872,156530097,212802630,151865897,4394
161569557,173193852,174602329,163632094,4395
127555664,173193852,174602329,163632094,4395
207846003,173193852,174602329,163632094,4395
117431087,173193852,174602329,163632094,4395
170491630,173193852,174602329,163632094,4395
161569557,60621521,174602329,163632094,4395
161569557,115215796,174602329,163632094,4395
161569557,199939703,174602329,163632094,4395
161569557,67584835,174602329,163632094,4395
161569557,173193852,201344954,163632094,4395
161569557,173193852,9468412,163632094,4395
161569557,173193852,205337704,163632094,4395
161569557,173193852,138351586,163632094,4395
161569557,173193852,174602329,195886881,4395
161569557,173193852,174602329,184403852,4395
161569557,173193852,174602329,209035587,4395
161569557,173193852,174602329,129189548,4395
137716541,153066171,153000171,140758732,4396
141664480,153066171,153000171,140758732,4396
194778100,153066171,153000171,140758732,4396
205022147,153066171,153000171,140758732,4396
166477309,153066171,153000171,140758732,4396
137716541,158246763,153000171,140758732,4396
137716541,65019071,153000171,140758732,4396
137716541,165570923,153000171,140758732,4396
137716541,115072249,153000171,140758732,4396
137716541,153066171,74389242,140758732,4396
137716541,153066171,145503594,140758732,4396
137716541,153066171,187260625,140758732,4396
137716541,153066171,209966795,140758732,4396
137716541,153066171,153000171,144309709,4396
137716541,153066171,153000171,113259032,4396
137716541,153066171,153000171,200773338,4396
137716541,153066171,153000171,179449481,4396
209197440,89328056,202653746,209908602,4397
190624055,89328056,202653746,209908602,4397
153656844,89328056,202653746,209908602,4397
173575946,89328056,202653746,209908602,4397
209740020,89328056,202653746,209908602,4397
209197440,84227505,202653746,209908602,4397
209197440,104293750,202653746,209908602,4397
209197440,147191847,202653746,209908602,4397
209197440,78008061,202653746,209908602,4397
209197440,89328056,202653750,209908602,4397
209197440,89328056,193864826,209908602,4397
209197440,89328056,123211020,209908602,4397
209197440,89328056,101310055,209908602,4397
209197440,89328056,202653746,207708247,4397
209197440,89328056,202653746,117708620,4397
209197440,89328056,202653746,126867617,4397
209197440,89328056,202653746,159827337,4397
164476542,162006869,122974304,161187535,4398
116275765,162006869,122974304,161187535,4398
174160945,162006869,122974304,161187535,4398
145798786,162006869,122974304,161187535,4398
212332189,162006869,122974304,161187535,4398
164476542,211229875,122974304,161187535,4398
164476542,113104595,122974304,161187535,4398
164476542,122940878,122974304,161187535,4398
164476542,73832329,122974304,161187535,4398
164476542,162006869,94733193,161187535,4398
164476542,162006869,192876363,161187535,4398
164476542,162006869,165247132,161187535,4398
164476542,162006869,191884664,161187535,4398
164476542,162006869,122974304,71545997,4398
164476542,162006869,122974304,211722067,4398
164476542,162006869,122974304,167297685,4398
164476542,162006869,122974304,190261893,4398
173028991,163173235,143778052,164252891,4399
161318016,163173235,143778052,164252891,4399
174198976,163173235,143778052,164252891,4399
183310457,163173235,143778052,164252891,4399
188791327,163173235,143778052,164252891,4399
173028991,200785116,143778052,164252891,4399
173028991,122067992,143778052,164252891,4399
173028991,158335294,143778052,164252891,4399
173028991,193007984,143778052,164252891,4399
173028991,163173235,143852448,164252891,4399
173028991,163173235,203513059,164252891,4399
173028991,163173235,196052280,164252891,4399
173028991,163173235,188104693,164252891,4399
173028991,163173235,143778052,197166685,4399
173028991,163173235,143778052,144734416,4399
173028991,163173235,143778052,90190578,4399
173028991,163173235,143778052,186443050,4399
206147081,208273824,206349995,201891088,4400
